Ticker,Date,Open,High,Low,Close,Volume,Strike,Expiration
O:SPY250306P00450000,2025-03-03,0.01,0.01,0.01,0.01,10,450,2025-03-06
O:SPY250306P00450000,2025-03-04,0.01,0.02,0.01,0.01,76,450,2025-03-06
O:SPY250306P00455000,2025-03-03,0.02,0.03,0.02,0.03,8,455,2025-03-06
O:SPY250306P00455000,2025-03-04,0.01,0.02,0.01,0.01,504,455,2025-03-06
O:SPY250306P00460000,2025-03-03,0.01,0.01,0.01,0.01,60,460,2025-03-06
O:SPY250306P00460000,2025-03-04,0.02,0.02,0.01,0.01,286,460,2025-03-06
O:SPY250306P00465000,2025-03-03,0.01,0.03,0.01,0.03,50,465,2025-03-06
O:SPY250306P00465000,2025-03-04,0.02,0.02,0.01,0.01,1064,465,2025-03-06
O:SPY250306P00470000,2025-03-03,0.01,0.03,0.01,0.03,132,470,2025-03-06
O:SPY250306P00470000,2025-03-04,0.03,0.03,0.01,0.02,1008,470,2025-03-06
O:SPY250306P00470000,2025-03-05,0.01,0.01,0.01,0.01,70,470,2025-03-06
O:SPY250306P00470000,2025-03-06,0.01,0.01,0.01,0.01,2,470,2025-03-06
O:SPY250306P00475000,2025-03-03,0.04,0.04,0.04,0.04,6,475,2025-03-06
O:SPY250306P00475000,2025-03-04,0.02,0.02,0.01,0.01,156,475,2025-03-06
O:SPY250306P00475000,2025-03-06,0.11,0.11,0.11,0.11,2,475,2025-03-06
O:SPY250306P00480000,2025-03-04,0.04,0.04,0.01,0.01,138,480,2025-03-06
O:SPY250306P00485000,2025-03-04,0.04,0.04,0.02,0.02,76,485,2025-03-06
O:SPY250306P00490000,2025-03-03,0.02,0.03,0.01,0.01,1390,490,2025-03-06
O:SPY250306P00490000,2025-03-04,0.04,0.04,0.01,0.02,128,490,2025-03-06
O:SPY250306P00490000,2025-03-05,0.01,0.01,0.01,0.01,496,490,2025-03-06
O:SPY250306P00495000,2025-03-03,0.05,0.05,0.05,0.05,20,495,2025-03-06
O:SPY250306P00495000,2025-03-04,0.04,0.06,0.01,0.02,512,495,2025-03-06
O:SPY250306P00495000,2025-03-05,0.01,0.02,0.01,0.01,938,495,2025-03-06
O:SPY250306P00500000,2025-03-03,0.02,0.02,0.02,0.02,52,500,2025-03-06
O:SPY250306P00500000,2025-03-04,0.05,0.07,0.01,0.02,358,500,2025-03-06
O:SPY250306P00500000,2025-03-05,0.01,0.02,0.01,0.01,86,500,2025-03-06
O:SPY250306P00505000,2025-03-03,0.03,0.03,0.02,0.02,4,505,2025-03-06
O:SPY250306P00505000,2025-03-04,0.05,0.06,0.02,0.04,430,505,2025-03-06
O:SPY250306P00505000,2025-03-05,0.01,0.01,0.01,0.01,12,505,2025-03-06
O:SPY250306P00505000,2025-03-06,0.01,0.01,0.01,0.01,2,505,2025-03-06
O:SPY250306P00510000,2025-03-03,0.03,0.07,0.02,0.05,28,510,2025-03-06
O:SPY250306P00510000,2025-03-04,0.06,0.08,0.02,0.03,208,510,2025-03-06
O:SPY250306P00510000,2025-03-05,0.02,0.02,0.01,0.01,346,510,2025-03-06
O:SPY250306P00510000,2025-03-06,0.01,0.01,0.01,0.01,6,510,2025-03-06
O:SPY250306P00515000,2025-03-03,0.02,0.07,0.02,0.07,12,515,2025-03-06
O:SPY250306P00515000,2025-03-04,0.05,0.09,0.03,0.03,252,515,2025-03-06
O:SPY250306P00515000,2025-03-05,0.03,0.03,0.01,0.01,2264,515,2025-03-06
O:SPY250306P00515000,2025-03-06,0.01,0.01,0.01,0.01,2,515,2025-03-06
O:SPY250306P00520000,2025-03-03,0.03,0.08,0.02,0.08,60,520,2025-03-06
O:SPY250306P00520000,2025-03-04,0.06,0.11,0.03,0.05,600,520,2025-03-06
O:SPY250306P00520000,2025-03-05,0.02,0.03,0.01,0.01,590,520,2025-03-06
O:SPY250306P00520000,2025-03-06,0.01,0.01,0.01,0.01,42,520,2025-03-06
O:SPY250306P00525000,2025-03-03,0.03,0.09,0.03,0.08,1082,525,2025-03-06
O:SPY250306P00525000,2025-03-04,0.08,0.13,0.03,0.06,1182,525,2025-03-06
O:SPY250306P00525000,2025-03-05,0.04,0.04,0.01,0.01,2116,525,2025-03-06
O:SPY250306P00525000,2025-03-06,0.01,0.01,0.01,0.01,200,525,2025-03-06
O:SPY250306P00530000,2025-03-03,0.04,0.11,0.04,0.09,534,530,2025-03-06
O:SPY250306P00530000,2025-03-04,0.09,0.15,0.04,0.07,1468,530,2025-03-06
O:SPY250306P00530000,2025-03-05,0.04,0.04,0.01,0.01,662,530,2025-03-06
O:SPY250306P00530000,2025-03-06,0.01,0.01,0.01,0.01,1400,530,2025-03-06
O:SPY250306P00535000,2025-03-03,0.03,0.1,0.03,0.08,510,535,2025-03-06
O:SPY250306P00535000,2025-03-04,0.11,0.19,0.03,0.05,1124,535,2025-03-06
O:SPY250306P00535000,2025-03-05,0.05,0.05,0.01,0.01,784,535,2025-03-06
O:SPY250306P00535000,2025-03-06,0.01,0.01,0.01,0.01,62,535,2025-03-06
O:SPY250306P00540000,2025-03-03,0.04,0.15,0.04,0.15,310,540,2025-03-06
O:SPY250306P00540000,2025-03-04,0.14,0.26,0.05,0.06,2200,540,2025-03-06
O:SPY250306P00540000,2025-03-05,0.07,0.07,0.01,0.01,2768,540,2025-03-06
O:SPY250306P00540000,2025-03-06,0.01,0.01,0.01,0.01,114,540,2025-03-06
O:SPY250306P00545000,2025-03-03,0.05,0.2,0.04,0.09,754,545,2025-03-06
O:SPY250306P00545000,2025-03-04,0.18,0.37,0.06,0.09,5368,545,2025-03-06
O:SPY250306P00545000,2025-03-05,0.07,0.09,0.01,0.01,4702,545,2025-03-06
O:SPY250306P00545000,2025-03-06,0.01,0.02,0.01,0.01,1960,545,2025-03-06
O:SPY250306P00550000,2025-03-03,0.05,0.28,0.05,0.15,814,550,2025-03-06
O:SPY250306P00550000,2025-03-04,0.25,0.58,0.07,0.12,10260,550,2025-03-06
O:SPY250306P00550000,2025-03-05,0.15,0.18,0.01,0.01,7840,550,2025-03-06
O:SPY250306P00550000,2025-03-06,0.02,0.03,0.01,0.01,10554,550,2025-03-06
O:SPY250306P00551000,2025-03-03,0.05,0.28,0.05,0.14,84,551,2025-03-06
O:SPY250306P00551000,2025-03-04,0.28,0.63,0.08,0.14,4631,551,2025-03-06
O:SPY250306P00551000,2025-03-05,0.16,0.19,0.01,0.02,5168,551,2025-03-06
O:SPY250306P00551000,2025-03-06,0.02,0.03,0.01,0.01,10768,551,2025-03-06
O:SPY250306P00552000,2025-03-03,0.05,0.31,0.05,0.16,26,552,2025-03-06
O:SPY250306P00552000,2025-03-04,0.29,0.71,0.09,0.14,2201,552,2025-03-06
O:SPY250306P00552000,2025-03-05,0.18,0.23,0.01,0.02,10964,552,2025-03-06
O:SPY250306P00552000,2025-03-06,0.03,0.03,0.01,0.01,2982,552,2025-03-06
O:SPY250306P00553000,2025-03-03,0.06,0.32,0.06,0.25,618,553,2025-03-06
O:SPY250306P00553000,2025-03-04,0.31,0.77,0.09,0.16,3102,553,2025-03-06
O:SPY250306P00553000,2025-03-05,0.21,0.41,0.02,0.02,5304,553,2025-03-06
O:SPY250306P00553000,2025-03-06,0.03,0.04,0.01,0.01,6598,553,2025-03-06
O:SPY250306P00554000,2025-03-03,0.08,0.4,0.06,0.17,248,554,2025-03-06
O:SPY250306P00554000,2025-03-04,0.36,0.84,0.1,0.18,2352,554,2025-03-06
O:SPY250306P00554000,2025-03-05,0.21,0.41,0.02,0.02,10258,554,2025-03-06
O:SPY250306P00554000,2025-03-06,0.03,0.05,0.01,0.01,11876,554,2025-03-06
O:SPY250306P00555000,2025-03-03,0.06,0.45,0.06,0.2,126,555,2025-03-06
O:SPY250306P00555000,2025-03-04,0.4,0.93,0.1,0.22,3824,555,2025-03-06
O:SPY250306P00555000,2025-03-05,0.27,0.38,0.02,0.03,19480,555,2025-03-06
O:SPY250306P00555000,2025-03-06,0.04,0.06,0.01,0.01,11866,555,2025-03-06
O:SPY250306P00556000,2025-03-03,0.09,0.51,0.06,0.2,630,556,2025-03-06
O:SPY250306P00556000,2025-03-04,0.44,1.07,0.11,0.23,2082,556,2025-03-06
O:SPY250306P00556000,2025-03-05,0.27,0.5,0.01,0.03,8084,556,2025-03-06
O:SPY250306P00556000,2025-03-06,0.05,0.07,0.01,0.01,16292,556,2025-03-06
O:SPY250306P00557000,2025-03-03,0.12,0.54,0.07,0.25,802,557,2025-03-06
O:SPY250306P00557000,2025-03-04,0.51,1.18,0.14,0.26,3792,557,2025-03-06
O:SPY250306P00557000,2025-03-05,0.38,0.51,0.02,0.03,10488,557,2025-03-06
O:SPY250306P00557000,2025-03-06,0.06,0.09,0.01,0.01,30006,557,2025-03-06
O:SPY250306P00558000,2025-03-03,0.13,0.6,0.1,0.27,252,558,2025-03-06
O:SPY250306P00558000,2025-03-04,0.57,1.34,0.15,0.28,3936,558,2025-03-06
O:SPY250306P00558000,2025-03-05,0.43,0.6,0.02,0.03,9632,558,2025-03-06
O:SPY250306P00558000,2025-03-06,0.08,0.11,0.01,0.01,61198,558,2025-03-06
O:SPY250306P00559000,2025-03-03,0.09,0.67,0.09,0.3,744,559,2025-03-06
O:SPY250306P00559000,2025-03-04,0.62,1.5,0.21,0.34,4112,559,2025-03-06
O:SPY250306P00559000,2025-03-05,0.49,0.68,0.03,0.04,7680,559,2025-03-06
O:SPY250306P00559000,2025-03-06,0.09,0.14,0.01,0.01,101986,559,2025-03-06
O:SPY250306P00560000,2025-03-03,0.1,0.78,0.08,0.31,1400,560,2025-03-06
O:SPY250306P00560000,2025-03-04,0.65,1.64,0.18,0.39,15439,560,2025-03-06
O:SPY250306P00560000,2025-03-05,0.57,0.79,0.03,0.04,55097,560,2025-03-06
O:SPY250306P00560000,2025-03-06,0.12,0.18,0.01,0.01,149034,560,2025-03-06
O:SPY250306P00561000,2025-03-03,0.1,0.85,0.09,0.34,2604,561,2025-03-06
O:SPY250306P00561000,2025-03-04,0.79,1.83,0.2,0.46,5350,561,2025-03-06
O:SPY250306P00561000,2025-03-05,0.64,0.91,0.04,0.05,13859,561,2025-03-06
O:SPY250306P00561000,2025-03-06,0.14,0.22,0.01,0.01,113490,561,2025-03-06
O:SPY250306P00562000,2025-03-03,0.22,0.96,0.1,0.4,796,562,2025-03-06
O:SPY250306P00562000,2025-03-04,0.84,2.05,0.23,0.51,4973,562,2025-03-06
O:SPY250306P00562000,2025-03-05,0.77,1.5,0.05,0.07,34735,562,2025-03-06
O:SPY250306P00562000,2025-03-06,0.18,0.29,0.01,0.01,130515,562,2025-03-06
O:SPY250306P00563000,2025-03-03,0.12,1.06,0.11,0.44,654,563,2025-03-06
O:SPY250306P00563000,2025-03-04,1.01,2.22,0.25,0.6,4272,563,2025-03-06
O:SPY250306P00563000,2025-03-05,0.86,1.19,0.05,0.08,21858,563,2025-03-06
O:SPY250306P00563000,2025-03-06,0.23,0.36,0.01,0.01,124540,563,2025-03-06
O:SPY250306P00564000,2025-03-03,0.14,1.21,0.12,0.51,1294,564,2025-03-06
O:SPY250306P00564000,2025-03-04,1.14,2.51,0.3,0.63,5293,564,2025-03-06
O:SPY250306P00564000,2025-03-05,1.02,1.38,0.01,0.1,17664,564,2025-03-06
O:SPY250306P00564000,2025-03-06,0.29,0.46,0.01,0.01,102561,564,2025-03-06
O:SPY250306P00565000,2025-03-03,0.15,1.38,0.12,0.6,2178,565,2025-03-06
O:SPY250306P00565000,2025-03-04,1.25,2.75,0.34,0.8,10663,565,2025-03-06
O:SPY250306P00565000,2025-03-05,1.21,1.59,0.09,0.11,44570,565,2025-03-06
O:SPY250306P00565000,2025-03-06,0.36,0.58,0.01,0.01,280602,565,2025-03-06
O:SPY250306P00566000,2025-03-03,0.15,1.45,0.13,0.64,3904,566,2025-03-06
O:SPY250306P00566000,2025-03-04,1.35,3.06,0.4,0.9,10140,566,2025-03-06
O:SPY250306P00566000,2025-03-05,1.3,1.81,0.11,0.13,30315,566,2025-03-06
O:SPY250306P00566000,2025-03-06,0.47,0.72,0.01,0.01,180148,566,2025-03-06
O:SPY250306P00567000,2025-03-03,0.18,1.68,0.15,0.72,3112,567,2025-03-06
O:SPY250306P00567000,2025-03-04,1.59,3.34,0.43,1.06,9514,567,2025-03-06
O:SPY250306P00567000,2025-03-05,1.58,2.07,0.14,0.17,33708,567,2025-03-06
O:SPY250306P00567000,2025-03-06,0.51,0.9,0.01,0.01,212492,567,2025-03-06
O:SPY250306P00568000,2025-03-03,0.16,1.84,0.16,0.87,1641,568,2025-03-06
O:SPY250306P00568000,2025-03-04,1.7,3.65,0.58,1.22,8208,568,2025-03-06
O:SPY250306P00568000,2025-03-05,1.76,2.36,0.17,0.21,28918,568,2025-03-06
O:SPY250306P00568000,2025-03-06,0.62,1.39,0.01,0.01,334774,568,2025-03-06
O:SPY250306P00569000,2025-03-03,0.23,2.09,0.18,0.97,2754,569,2025-03-06
O:SPY250306P00569000,2025-03-04,1.85,4.02,0.58,1.41,12972,569,2025-03-06
O:SPY250306P00569000,2025-03-05,2.07,2.7,0.22,0.26,21937,569,2025-03-06
O:SPY250306P00569000,2025-03-06,0.91,1.43,0.01,0.01,305157,569,2025-03-06
O:SPY250306P00570000,2025-03-03,0.26,2.32,0.19,1.1,8264,570,2025-03-06
O:SPY250306P00570000,2025-03-04,2.06,4.47,0.66,1.65,31619,570,2025-03-06
O:SPY250306P00570000,2025-03-05,2.21,3.05,0.28,0.33,106014,570,2025-03-06
O:SPY250306P00570000,2025-03-06,1.15,1.84,0.01,0.01,925301,570,2025-03-06
O:SPY250306P00571000,2025-03-03,0.29,2.59,0.29,1.21,6500,571,2025-03-06
O:SPY250306P00571000,2025-03-04,2.4,4.8,0.76,1.82,9057,571,2025-03-06
O:SPY250306P00571000,2025-03-05,2.58,3.45,0.34,0.41,32949,571,2025-03-06
O:SPY250306P00571000,2025-03-06,1.34,2.34,0.02,0.02,436928,571,2025-03-06
O:SPY250306P00572000,2025-03-03,0.32,2.8,0.25,1.38,3892,572,2025-03-06
O:SPY250306P00572000,2025-03-04,2.59,5.33,0.92,2.1,9875,572,2025-03-06
O:SPY250306P00572000,2025-03-05,2.95,3.85,0.41,0.5,50143,572,2025-03-06
O:SPY250306P00572000,2025-03-06,1.63,2.94,0.05,0.07,613510,572,2025-03-06
O:SPY250306P00573000,2025-03-03,0.37,3.1,0.3,1.56,2922,573,2025-03-06
O:SPY250306P00573000,2025-03-04,2.98,5.76,1.02,2.43,12133,573,2025-03-06
O:SPY250306P00573000,2025-03-05,3.29,4.3,0.52,0.61,57339,573,2025-03-06
O:SPY250306P00573000,2025-03-06,1.96,3.83,0.19,0.33,492606,573,2025-03-06
O:SPY250306P00574000,2025-03-03,0.32,3.41,0.32,1.75,3922,574,2025-03-06
O:SPY250306P00574000,2025-03-04,3.3,6.22,1.15,2.57,25822,574,2025-03-06
O:SPY250306P00574000,2025-03-05,3.64,4.81,0.63,0.75,72639,574,2025-03-06
O:SPY250306P00574000,2025-03-06,2.32,4.36,0.6,0.64,399797,574,2025-03-06
O:SPY250306P00575000,2025-03-03,0.47,3.73,0.36,1.9,9620,575,2025-03-06
O:SPY250306P00575000,2025-03-04,3.46,6.8,1.32,3.04,28930,575,2025-03-06
O:SPY250306P00575000,2025-03-05,3.95,5.34,0.74,3.31,104842,575,2025-03-06
O:SPY250306P00575000,2025-03-06,2.74,5.25,0.9,1.33,430548,575,2025-03-06
O:SPY250306P00576000,2025-03-03,0.52,4.09,0.41,2.14,5674,576,2025-03-06
O:SPY250306P00576000,2025-03-04,3.83,7.32,1.5,3.41,11929,576,2025-03-06
O:SPY250306P00576000,2025-03-05,4.52,5.9,0.9,1.09,76323,576,2025-03-06
O:SPY250306P00576000,2025-03-06,3.23,6.1,1.12,2.2,203012,576,2025-03-06
O:SPY250306P00577000,2025-03-03,0.47,4.33,0.47,2.39,5450,577,2025-03-06
O:SPY250306P00577000,2025-03-04,4.23,7.8,1.71,3.79,13482,577,2025-03-06
O:SPY250306P00577000,2025-03-05,4.84,6.4,1.06,1.31,67134,577,2025-03-06
O:SPY250306P00577000,2025-03-06,3.63,7,1.39,2.91,228634,577,2025-03-06
O:SPY250306P00578000,2025-03-03,0.66,4.81,0.53,2.69,7170,578,2025-03-06
O:SPY250306P00578000,2025-03-04,4.67,8.36,1.92,4.07,16421,578,2025-03-06
O:SPY250306P00578000,2025-03-05,5.4,7.1,1.26,1.58,54271,578,2025-03-06
O:SPY250306P00578000,2025-03-06,4.23,7.98,1.72,4.04,216011,578,2025-03-06
O:SPY250306P00579000,2025-03-03,0.74,5.25,0.61,2.95,4253,579,2025-03-06
O:SPY250306P00579000,2025-03-04,5.04,9.04,2.17,4.4,10714,579,2025-03-06
O:SPY250306P00579000,2025-03-05,5.88,7.7,1.48,1.87,43794,579,2025-03-06
O:SPY250306P00579000,2025-03-06,5.05,8.93,2.1,5.16,131398,579,2025-03-06
O:SPY250306P00580000,2025-03-03,0.82,5.74,0.66,3.26,14768,580,2025-03-06
O:SPY250306P00580000,2025-03-04,5.53,9.73,2.43,4.99,15850,580,2025-03-06
O:SPY250306P00580000,2025-03-05,6.49,8.35,1.73,2.2,77385,580,2025-03-06
O:SPY250306P00580000,2025-03-06,5.59,9.83,2.54,5.77,82553,580,2025-03-06
O:SPY250306P00581000,2025-03-03,0.97,6.1,0.85,3.62,5876,581,2025-03-06
O:SPY250306P00581000,2025-03-04,6.08,10,2.75,5.43,7313,581,2025-03-06
O:SPY250306P00581000,2025-03-05,7.15,9.2,2.02,2.56,27624,581,2025-03-06
O:SPY250306P00581000,2025-03-06,6.48,10.56,3.07,7.12,24687,581,2025-03-06
O:SPY250306P00582000,2025-03-03,1.04,6.62,0.86,4.08,6412,582,2025-03-06
O:SPY250306P00582000,2025-03-04,6.43,11.12,3.08,6.08,6081,582,2025-03-06
O:SPY250306P00582000,2025-03-05,7.54,9.85,2.33,4.61,45056,582,2025-03-06
O:SPY250306P00582000,2025-03-06,7.15,11.65,3.64,7.92,16000,582,2025-03-06
O:SPY250306P00583000,2025-03-03,1.2,7,0.97,4.4,5514,583,2025-03-06
O:SPY250306P00583000,2025-03-04,6.88,11.86,3.41,7.21,4424,583,2025-03-06
O:SPY250306P00583000,2025-03-05,8.17,10.32,2.69,3.45,69073,583,2025-03-06
O:SPY250306P00583000,2025-03-06,8,12.81,4.25,9.19,13146,583,2025-03-06
O:SPY250306P00584000,2025-03-03,1.34,7.72,1.06,4.84,9392,584,2025-03-06
O:SPY250306P00584000,2025-03-04,7.83,12.61,3.79,7.71,4490,584,2025-03-06
O:SPY250306P00584000,2025-03-05,9.11,11.38,3.09,3.98,47508,584,2025-03-06
O:SPY250306P00584000,2025-03-06,8.76,13.31,4.95,9.81,8508,584,2025-03-06
O:SPY250306P00585000,2025-03-03,1.43,8.09,1.2,5.26,10506,585,2025-03-06
O:SPY250306P00585000,2025-03-04,8.06,13.67,4.22,7.9,3378,585,2025-03-06
O:SPY250306P00585000,2025-03-05,9.84,12.13,3.55,4.52,16318,585,2025-03-06
O:SPY250306P00585000,2025-03-06,9.61,14.7,5.72,11.5,6088,585,2025-03-06
O:SPY250306P00586000,2025-03-03,1.63,8.66,1.35,5.76,6355,586,2025-03-06
O:SPY250306P00586000,2025-03-04,8.74,13.29,4.68,10.66,1012,586,2025-03-06
O:SPY250306P00586000,2025-03-05,9.8,12.95,4.02,5.12,3928,586,2025-03-06
O:SPY250306P00586000,2025-03-06,9.89,15.57,6.59,12.12,3278,586,2025-03-06
O:SPY250306P00587000,2025-03-03,1.81,9.36,1.51,6.28,8436,587,2025-03-06
O:SPY250306P00587000,2025-03-04,9.35,14.9,5.26,11.3,1032,587,2025-03-06
O:SPY250306P00587000,2025-03-05,10.98,13.19,4.53,5.74,3612,587,2025-03-06
O:SPY250306P00587000,2025-03-06,11.65,16.5,7.44,14.41,1170,587,2025-03-06
O:SPY250306P00588000,2025-03-03,1.99,9.63,1.73,6.68,5732,588,2025-03-06
O:SPY250306P00588000,2025-03-04,10.13,15.55,5.9,12.41,667,588,2025-03-06
O:SPY250306P00588000,2025-03-05,11.8,14.72,5.18,6.44,1466,588,2025-03-06
O:SPY250306P00588000,2025-03-06,12.66,17.25,8.28,14.46,840,588,2025-03-06
O:SPY250306P00589000,2025-03-03,2.22,10.46,1.87,7.77,4804,589,2025-03-06
O:SPY250306P00589000,2025-03-04,10.77,16.9,6.7,11.45,238,589,2025-03-06
O:SPY250306P00589000,2025-03-05,12.32,15.69,5.82,7.2,776,589,2025-03-06
O:SPY250306P00589000,2025-03-06,13.47,18.34,9.64,17.07,582,589,2025-03-06
O:SPY250306P00590000,2025-03-03,2.49,11.36,2.1,7.99,12137,590,2025-03-06
O:SPY250306P00590000,2025-03-04,11.77,17.7,6.86,13.8,1730,590,2025-03-06
O:SPY250306P00590000,2025-03-05,13.56,16.88,6.47,8,1686,590,2025-03-06
O:SPY250306P00590000,2025-03-06,14.53,19.97,10.19,16.52,2164,590,2025-03-06
O:SPY250306P00591000,2025-03-03,2.74,12.21,2.35,8.57,5490,591,2025-03-06
O:SPY250306P00591000,2025-03-04,12.61,18.55,7.49,13.33,88,591,2025-03-06
O:SPY250306P00591000,2025-03-05,14.88,17.89,7.2,8.75,464,591,2025-03-06
O:SPY250306P00591000,2025-03-06,15.5,19.13,11,17.11,320,591,2025-03-06
O:SPY250306P00592000,2025-03-03,3.06,12.42,2.61,9.38,6332,592,2025-03-06
O:SPY250306P00592000,2025-03-04,13.09,19.35,8.89,14.06,152,592,2025-03-06
O:SPY250306P00592000,2025-03-05,14.7,18.84,8.1,9.3,260,592,2025-03-06
O:SPY250306P00592000,2025-03-06,17.1,19.8,12.19,18.83,250,592,2025-03-06
O:SPY250306P00593000,2025-03-03,3.39,13.6,2.88,10.76,7296,593,2025-03-06
O:SPY250306P00593000,2025-03-04,14.16,20.18,9.19,14.94,596,593,2025-03-06
O:SPY250306P00593000,2025-03-05,15.66,19.08,8.93,10.44,492,593,2025-03-06
O:SPY250306P00593000,2025-03-06,17.66,22.3,13.47,19.77,326,593,2025-03-06
O:SPY250306P00594000,2025-03-03,3.69,14.37,3.14,13.3,6264,594,2025-03-06
O:SPY250306P00594000,2025-03-04,15.14,21.77,9.75,16.03,250,594,2025-03-06
O:SPY250306P00594000,2025-03-05,16.7,20.08,9.47,10.7,236,594,2025-03-06
O:SPY250306P00594000,2025-03-06,20.35,20.35,14.3,19.44,50,594,2025-03-06
O:SPY250306P00595000,2025-03-03,4.06,15.16,3.48,13.89,4536,595,2025-03-06
O:SPY250306P00595000,2025-03-04,15.92,22.1,10.46,15.57,328,595,2025-03-06
O:SPY250306P00595000,2025-03-05,18.3,21.58,10.35,12.53,754,595,2025-03-06
O:SPY250306P00595000,2025-03-06,19.17,24.38,14.98,21.64,428,595,2025-03-06
O:SPY250306P00596000,2025-03-03,4.47,16.34,3.87,14.8,2935,596,2025-03-06
O:SPY250306P00596000,2025-03-04,16.68,21.53,11.84,20.24,146,596,2025-03-06
O:SPY250306P00596000,2025-03-05,18.63,19.98,11.26,13.11,114,596,2025-03-06
O:SPY250306P00596000,2025-03-06,21.25,25.19,21.25,22.9,30,596,2025-03-06
O:SPY250306P00597000,2025-03-03,4.4,16.7,4.25,16.7,1286,597,2025-03-06
O:SPY250306P00597000,2025-03-04,17.68,23.43,12.34,18.45,258,597,2025-03-06
O:SPY250306P00597000,2025-03-05,19.88,22.37,13.24,13.24,42,597,2025-03-06
O:SPY250306P00597000,2025-03-06,21.53,23.8,17.6,23.5,44,597,2025-03-06
